index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
184,SC2703,20260608,565,585.8,560,585.3,47,346,2688.06,571.9,572,SC
185,SC2704,20260608,,,,573.5,0,9,0.0,573.5,570.8,SC
186,SC2705,20260608,,,,573.5,0,5,0.0,573.5,573.5,SC
187,SC2706,20260608,,,,566.4,0,52,0.0,566.4,566.4,SC
188,SC2709,20260608,,,,558.5,0,46,0.0,558.5,558.5,SC
189,SC2712,20260608,535,554.2,535,554.2,2,138,108.92,544.6,552.5,SC
190,SC2803,20260608,,,,545,0,43,0.0,545,545,SC
191,SC2806,20260608,,,,545,0,34,0.0,545,545,SC
192,SC2809,20260608,,,,526.2,0,59,0.0,526.2,526.2,SC
193,SC2812,20260608,525.5,525.5,525.5,525.5,1,46,52.55,525.5,529,SC
194,SC2903,20260608,,,,523.3,0,56,0.0,523.3,523.3,SC
195,SC2906,20260608,,,,518.1,0,1,0.0,518.1,518.1,SC
176,SC2607,20260609,592,596,577,580.2,30210,29205,1774679.34,587.4,596.7,SC
177,SC2608,20260609,596.2,597.4,581.3,583.4,16036,21126,944849.93,589.2,600.1,SC
178,SC2609,20260609,599.4,599.4,582,583.9,6547,14237,386401.61,590.1,599.2,SC
179,SC2610,20260609,592.1,598.9,581.3,583.7,1745,3638,102214.19,585.7,596.5,SC
180,SC2611,20260609,590.1,590.1,578.5,581.4,924,871,53693.19,581,594.9,SC
181,SC2612,20260609,590.2,590.2,575.9,578.6,1582,6858,91732.96,579.8,589.7,SC
182,SC2701,20260609,582,582,570.6,572.7,51,401,2944.84,577.4,588.5,SC
183,SC2702,20260609,575,575,569.3,569.3,7,324,399.78,571.1,584.4,SC
184,SC2703,20260609,570.1,570.1,560.9,565.0,21,347,1189.72,566.5,571.9,SC
185,SC2704,20260609,669.6,669.6,486.1,553.7,4,8,226.76,566.9,573.5,SC
186,SC2705,20260609,,,,563.9,0,5,0.0,563.9,573.5,SC
187,SC2706,20260609,551.8,551.8,551.3,551.3,3,51,165.49,551.6,566.4,SC
188,SC2709,20260609,557.4,557.4,536.8,547.5,8,43,434.35,542.9,558.5,SC
189,SC2712,20260609,536.1,551.9,536.1,544.9,7,138,381.71,545.3,544.6,SC
190,SC2803,20260609,,,,543.5,0,43,0.0,543.5,545,SC
191,SC2806,20260609,,,,542.3,0,34,0.0,542.3,545,SC
192,SC2809,20260609,529,529,529,529.0,1,59,52.9,529,526.2,SC
193,SC2812,20260609,,,,525.5,0,46,0.0,525.5,525.5,SC
194,SC2903,20260609,,,,523.3,0,56,0.0,523.3,523.3,SC
195,SC2906,20260609,,,,518.1,0,1,0.0,518.1,518.1,SC
176,SC2607,20260610,576,582.8,561.5,572.2,37652,30899,2157858.01,573.1,587.4,SC
177,SC2608,20260610,580.7,586.1,566.3,576.2,20335,23358,1173966.1,577.3,589.2,SC
178,SC2609,20260610,582,586.7,567.6,578,10559,15210,610735.6,578.4,590.1,SC
179,SC2610,20260610,579.5,584.4,567.4,576.2,1601,3856,92511.74,577.8,585.7,SC
180,SC2611,20260610,577.6,582.6,566.5,573.6,339,918,19487.15,574.8,581,SC
181,SC2612,20260610,574.3,580.5,562.3,572,1658,6846,94990.28,572.9,579.8,SC
182,SC2701,20260610,568.8,576,559,568.2,55,408,3123.81,567.9,577.4,SC
183,SC2702,20260610,564.1,571.4,563.8,564.2,10,322,566.27,566.2,571.1,SC
184,SC2703,20260610,562,565.6,550.8,559.2,23,352,1288.38,560.1,566.5,SC
185,SC2704,20260610,,,,564.9,0,8,0.0,564.9,566.9,SC
186,SC2705,20260610,,,,562,0,5,0.0,562,563.9,SC
187,SC2706,20260610,545.7,553.6,545.7,552.8,6,50,330.03,550,551.6,SC
188,SC2709,20260610,543.1,543.1,543.1,543.1,1,44,54.31,543.1,542.9,SC
189,SC2712,20260610,,,,544.2,0,138,0.0,544.2,545.3,SC
190,SC2803,20260610,530,536,530,536,3,42,159.6,532,543.5,SC
191,SC2806,20260610,,,,539.9,0,34,0.0,539.9,542.3,SC
192,SC2809,20260610,,,,529,0,59,0.0,529,529,SC
193,SC2812,20260610,,,,525.5,0,46,0.0,525.5,525.5,SC
194,SC2903,20260610,528,528,526.6,526.6,3,57,158.26,527.5,523.3,SC
195,SC2906,20260610,,,,518.1,0,1,0.0,518.1,518.1,SC
