index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
42,ZN2612,20260609,24845,24905,24730,24850.0,77,1346,955.2025,24810,24775,ZN
43,ZN2701,20260609,24785,24890,24680,24885.0,40,288,496.125,24805,24730,ZN
44,ZN2702,20260609,24800,24900,24765,24780.0,19,36,235.815,24820,24795,ZN
45,ZN2703,20260609,24800,24905,24760,24880.0,25,140,310.535,24840,24800,ZN
46,ZN2704,20260609,24825,24945,24780,24910.0,21,80,261.1925,24875,24800,ZN
47,ZN2705,20260609,24845,24925,24790,24790.0,9,82,111.7775,24835,24855,ZN
36,ZN2606,20260610,24820,24990,24565,24605,555,6180,6838.925,24640,24650,ZN
37,ZN2607,20260610,24885,24945,24605,24620,113877,86601,1410367.685,24770,24695,ZN
38,ZN2608,20260610,24960,25000,24665,24675,43534,80981,540444.48,24825,24760,ZN
39,ZN2609,20260610,25010,25050,24715,24735,11242,21948,139829.07,24875,24805,ZN
40,ZN2610,20260610,25010,25055,24725,24735,1230,5043,15285.965,24855,24805,ZN
41,ZN2611,20260610,25030,25030,24730,24755,357,3408,4425.475,24790,24815,ZN
42,ZN2612,20260610,25020,25020,24705,24760,239,1327,2965.88,24815,24810,ZN
43,ZN2701,20260610,24995,25015,24725,24750,52,285,645.775,24835,24805,ZN
44,ZN2702,20260610,24860,24860,24770,24770,4,37,49.6,24800,24820,ZN
45,ZN2703,20260610,25000,25000,24740,24780,16,140,198.75,24840,24840,ZN
46,ZN2704,20260610,25025,25025,24750,24770,32,85,398.39,24895,24875,ZN
47,ZN2705,20260610,25030,25035,24765,24795,16,80,199.06,24880,24835,ZN
