factor,period,quantile,N_days,ann_ret,ann_vol,sharpe,max_dd,win_rate
NdayHigh_20d,OOS,Q3,600,0.05400417481662223,0.12857238480153785,0.26447494824888323,-0.18816179464132676,0.49833333333333335
NdayHigh_20d,OOS,Q4,600,-0.015801607371689563,0.13818133822882664,-0.25909147957738354,-0.33450402793257017,0.5116666666666667
NdayHigh_20d,OOS,Q5,600,-0.2844198569121159,0.1514236471609615,-2.010385185006945,-0.5852679379517547,0.44
NdayHigh_20d,OOS,LS,600,-0.5155437920689234,0.18494769252427964,-2.895650033582431,-0.8444540127254075,0.38
VolRegime,ALL,Q1,1491,0.03395242935267939,0.11766182158194796,0.1185807695741132,-0.335065460202413,0.5264922870556673
VolRegime,ALL,Q2,1491,0.08824834084070465,0.12482827414254709,0.54673783891916,-0.20941858629207444,0.5305164319248826
VolRegime,ALL,Q3,1491,0.08290628377484643,0.13711892524167163,0.4587717097692702,-0.25356477117577525,0.5023474178403756
VolRegime,ALL,Q4,1491,0.13516083762140463,0.14457005422512087,0.7965746311617138,-0.21822701921711907,0.5217974513749162
VolRegime,ALL,Q5,1491,0.13591590019710464,0.18130512030407114,0.6393415696296901,-0.2686393973025961,0.5164319248826291
VolRegime,ALL,LS,1491,0.09862949786182251,0.17110258140951734,0.45954594731467246,-0.23463262819201625,0.5036887994634474
VolRegime,IS,Q1,891,0.04479776269435343,0.12560729322431738,0.19742295258339837,-0.32024550051852607,0.5286195286195287
VolRegime,IS,Q2,891,0.1640523172107471,0.13848708430960302,1.0401859345143147,-0.20941858629207444,0.547699214365881
VolRegime,IS,Q3,891,0.170784905653379,0.15040240900823995,1.002543155044266,-0.21134643240859097,0.5274971941638609
VolRegime,IS,Q4,891,0.16766079253503552,0.14855904999106492,0.993953532577898,-0.21822701921711907,0.5331088664421998
VolRegime,IS,Q5,891,0.17385554950862447,0.1761259027956332,0.873554355529124,-0.2629315194956626,0.5196408529741863
VolRegime,IS,LS,891,0.12354787330603756,0.16213514332534318,0.6386516284027122,-0.23463262819201625,0.5061728395061729
VolRegime,OOS,Q1,600,0.018053634200635216,0.10485155949515204,-0.018563060089294883,-0.16865292465428472,0.5233333333333333
VolRegime,OOS,Q2,600,-0.015343092358722998,0.10097008871997537,-0.3500352709082142,-0.1525427996724129,0.505
VolRegime,OOS,Q3,600,-0.035616794856521694,0.11430299784242563,-0.48657336995826816,-0.21237920444737057,0.465
VolRegime,OOS,Q4,600,0.08855331167883818,0.1385130471956555,0.4949231358833926,-0.12647756960542045,0.505
VolRegime,OOS,Q5,600,0.08181727678431883,0.18883979284334124,0.32735302159329066,-0.20286864265708038,0.5116666666666667
VolRegime,OOS,LS,600,0.06263766379804814,0.1837316159197031,0.2320649257049055,-0.20979387061801524,0.5
RV_5d,ALL,Q1,1566,0.009676569726422501,0.0593279101709496,-0.17400630232602482,-0.14933827053115523,0.5025542784163474
RV_5d,ALL,Q2,1566,0.02193075578282433,0.09617049926600507,0.020076383065080167,-0.308495717683287,0.4987228607918263
RV_5d,ALL,Q3,1566,0.09167524696772733,0.12311850297485659,0.5821647050270334,-0.23296986704939937,0.5255427841634738
RV_5d,ALL,Q4,1566,0.01740548290702626,0.15838600106590792,-0.016380974805305582,-0.41141023787533615,0.5140485312899106
RV_5d,ALL,Q5,1566,0.2283385451523603,0.25728025147948336,0.8097727826147361,-0.3091504020957001,0.5229885057471264
RV_5d,ALL,LS,1566,0.21657584259976437,0.23776575774067246,0.826762627502345,-0.3129069286918883,0.5325670498084292
RV_5d,IS,Q1,966,0.004240029135436085,0.0651474600422998,-0.241912284137111,-0.13096719840645876,0.5093167701863354
RV_5d,IS,Q2,966,0.04453882922564456,0.10858686735489775,0.22598339765566272,-0.21131573141978088,0.5010351966873706
RV_5d,IS,Q3,966,0.13840402952674036,0.13682662614104485,0.8653581021919378,-0.23296986704939937,0.5403726708074534
RV_5d,IS,Q4,966,0.027151972563536297,0.16708592962080412,0.04280415819433424,-0.37759169758369937,0.5289855072463768
RV_5d,IS,Q5,966,0.31172083171327114,0.2649418847688613,1.1010747959605258,-0.3091504020957001,0.5351966873706004
RV_5d,IS,LS,966,0.30618867617548706,0.24215231258225817,1.1818539873670209,-0.3129069286918883,0.546583850931677
RV_5d,OOS,Q1,600,0.018491046755192864,0.0485609249811273,-0.03107340408761933,-0.08075654290639811,0.49166666666666664
RV_5d,OOS,Q2,600,-0.013448769995361376,0.07183393392576076,-0.46564023668716453,-0.1557103962148998,0.495
RV_5d,OOS,Q3,600,0.02042260275940766,0.09701675293303429,0.004355977154784396,-0.138508370811102,0.5016666666666667
RV_5d,OOS,Q4,600,0.0019067798972076666,0.14340394886140184,-0.12616960862269705,-0.22877749280961102,0.49
RV_5d,OOS,Q5,600,0.10504315659661079,0.24450492036132412,0.34781777180980994,-0.26783221474193497,0.5033333333333333
RV_5d,OOS,LS,600,0.08498742635093404,0.23053722326295376,0.2818955890555189,-0.2047598253603119,0.51
IntradayMom,ALL,Q1,1570,-0.5218159007463199,0.1815771124198042,-2.983943810570397,-0.9925652022482725,0.36178343949044584
IntradayMom,ALL,Q2,1570,-0.25743629873489493,0.12684711830117096,-2.1871706858659783,-0.8628567799979204,0.44203821656050957
IntradayMom,ALL,Q3,1570,0.09813727594490018,0.11884588735725074,0.6574672265269014,-0.21199574100866592,0.5191082802547771
IntradayMom,ALL,Q4,1570,0.40918241848195214,0.1274192685059109,3.0543451005912674,-0.15465335452640105,0.5955414012738853
IntradayMom,ALL,Q5,1570,1.5964669783520633,0.16551531099691996,9.524599077008649,-0.11822869947345616,0.6789808917197452
IntradayMom,ALL,LS,1570,4.40205239781864,0.1862700805369418,23.525261733859477,-0.1649496762056304,0.7745222929936306
IntradayMom,IS,Q1,970,-0.5189896602641457,0.19274359392062682,-2.796407648630364,-0.9520435841040419,0.36082474226804123
IntradayMom,IS,Q2,970,-0.26587891678989917,0.1366637092945209,-2.0918422181400618,-0.7269792359076608,0.4587628865979381
IntradayMom,IS,Q3,970,0.15683509887366776,0.12777705621076954,1.0708894298516072,-0.19318695881641812,0.5371134020618556
IntradayMom,IS,Q4,970,0.44917802086469005,0.13598433164832213,3.156084349295587,-0.15465335452640105,0.6030927835051546
IntradayMom,IS,Q5,970,1.7675793391402017,0.17256843615931805,10.126877069957379,-0.11822869947345616,0.6793814432989691
IntradayMom,IS,LS,970,4.723466322950647,0.19531055383515866,24.08198753519666,-0.1649496762056304,0.7804123711340206
IntradayMom,OOS,Q1,600,-0.5263500518420108,0.16205852624228864,-3.371313219430244,-0.8479868597004011,0.36333333333333334
IntradayMom,OOS,Q2,600,-0.2435824144370763,0.10922521971044258,-2.413201045837551,-0.5071817300345944,0.415
IntradayMom,OOS,Q3,600,0.00945208053008173,0.10265092072652865,-0.10275523488015156,-0.17981833985085183,0.49
IntradayMom,OOS,Q4,600,0.3468351155990048,0.11224698716411417,2.911749561002875,-0.10986986839760826,0.5833333333333334
IntradayMom,OOS,Q5,600,1.3418428073049218,0.15333517969662283,8.620610155609548,-0.056334160020381496,0.6783333333333333
IntradayMom,OOS,LS,600,3.9200240610822146,0.1706300864341621,22.85660250536792,-0.0734016242744826,0.765
VWAP_Dev,ALL,Q1,1570,7.678427048543128,0.17774233379519697,43.0872425550996,-0.1461277750478911,0.8248407643312102
VWAP_Dev,ALL,Q2,1570,1.253166781874984,0.13357981356666487,9.231685154730021,-0.12645956413480774,0.6949044585987261
VWAP_Dev,ALL,Q3,1570,0.07816361872202648,0.113066220936,0.5144208256058139,-0.17085973650401332,0.5222929936305732
VWAP_Dev,ALL,Q4,1570,-0.4987720470089969,0.12116122662730731,-4.281667175628248,-0.9892079828901506,0.343312101910828
VWAP_Dev,ALL,Q5,1570,-0.8698487894430631,0.18918305849694672,-4.703638880314564,-0.9999984063125018,0.21082802547770702
VWAP_Dev,ALL,LS,1570,-0.9855621147472893,0.20660540692673723,-4.867065822260228,-0.999999999999008,0.07070063694267516
VWAP_Dev,IS,Q1,970,8.636414555845475,0.1784932145873358,48.27306503368232,-0.1461277750478911,0.8329896907216495
VWAP_Dev,IS,Q2,970,1.3780478706525097,0.15141382676265588,8.969113981785005,-0.12645956413480774,0.7
VWAP_Dev,IS,Q3,970,0.09622466948837505,0.12619578123544628,0.604019157709884,-0.17085973650401332,0.5329896907216495
VWAP_Dev,IS,Q4,970,-0.48979555274368836,0.12807314913866005,-3.980502987333837,-0.9349106453400124,0.3731958762886598
VWAP_Dev,IS,Q5,970,-0.8773350083815517,0.19300793743905015,-4.6492129820563495,-0.9997956650156611,0.2175257731958763
VWAP_Dev,IS,LS,970,-0.9877871721790298,0.19938861424658444,-5.054386761185353,-0.9999999802738043,0.06701030927835051
VWAP_Dev,OOS,Q1,600,6.3262601176793245,0.17611599077808102,35.80742492387118,-0.03879339171050744,0.8116666666666666
VWAP_Dev,OOS,Q2,600,1.0649437797879093,0.09797948379350606,10.664924322219859,-0.02060149154108326,0.6866666666666666
VWAP_Dev,OOS,Q3,600,0.04958965094114376,0.08785577994166023,0.3367979996397787,-0.12304866224174416,0.505
VWAP_Dev,OOS,Q4,600,-0.5129525501703043,0.10914338078779642,-4.883049675788446,-0.8342378783406674,0.295
VWAP_Dev,OOS,Q5,600,-0.8567720374854653,0.1828244227887025,-4.795705213295194,-0.9922568028872232,0.2
VWAP_Dev,OOS,LS,600,-0.9810805469295105,0.2168492266835853,-4.616481978006927,-0.9999499437864894,0.07666666666666666
Amplitude,ALL,Q1,1570,0.01839022663786194,0.06956597336263537,-0.023140240613706235,-0.12496744846724994,0.510828025477707
Amplitude,ALL,Q2,1570,0.028873432340689398,0.09324492470229323,0.09516263077073585,-0.15444404240405363,0.5089171974522293
Amplitude,ALL,Q3,1570,0.04540503424011977,0.12289116061359263,0.2067279217909005,-0.29465690375276643,0.5273885350318471
Amplitude,ALL,Q4,1570,0.05462484654812294,0.15905119157101402,0.21769624110400612,-0.38742866756263983,0.5114649681528662
Amplitude,ALL,Q5,1570,0.2340493319839001,0.25770361647252077,0.830602747892459,-0.4126602663777854,0.5286624203821656
Amplitude,ALL,LS,1570,0.21178222512113964,0.24071062897931647,0.7967335133240789,-0.35864226708761526,0.5305732484076433
Amplitude,IS,Q1,970,0.014717850270032917,0.07420723185529898,-0.07118106413492226,-0.12250985886157861,0.5257731958762887
Amplitude,IS,Q2,970,0.031741491030607305,0.10490995097677158,0.11191970753286333,-0.15444404240405363,0.5164948453608248
Amplitude,IS,Q3,970,0.07749629837427685,0.13641552253779288,0.4214791491807535,-0.23345528407524163,0.5371134020618556
Amplitude,IS,Q4,970,0.08615762384835968,0.16940156150148147,0.3905372728679429,-0.3660086490734379,0.5185567010309279
Amplitude,IS,Q5,970,0.33366046601559596,0.2665029548474914,1.1769492994743371,-0.4126602663777854,0.545360824742268
Amplitude,IS,LS,970,0.3143382283534326,0.24614983437377685,1.1957685411499486,-0.35864226708761526,0.5391752577319587
Amplitude,OOS,Q1,600,0.024355250917797555,0.061382449091114205,0.07095270687770629,-0.07610097722297748,0.4866666666666667
Amplitude,OOS,Q2,600,0.024253521806900213,0.07049624247762883,0.060336858496394606,-0.08761976867085175,0.49666666666666665
Amplitude,OOS,Q3,600,-0.0044746037681250295,0.09715062028897174,-0.2519243180879959,-0.18952411418382775,0.5116666666666667
Amplitude,OOS,Q4,600,0.0055639297766247875,0.14080048208089854,-0.10252855679202008,-0.17865527409844273,0.5
Amplitude,OOS,Q5,600,0.08844715481988108,0.24280526218070914,0.2819014472962242,-0.3296168665565956,0.5016666666666667
Amplitude,OOS,LS,600,0.06257445521809424,0.2316002435922457,0.18382733350250968,-0.2971779023433847,0.5166666666666667
